,id,bathrooms,bedrooms,beds,minimum_nights_avg_ntm,maximum_nights_avg_ntm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_location,reviews_per_month
276,4439986,1.0,2.0,1.0,,1125.0,5.0,5.0,5.0,5.0,4.83,0.1
277,4457362,1.0,,1.0,2.0,365.0,4.52,4.72,4.72,4.8,4.88,0.21
278,4469994,1.0,,1.0,1.0,1125.0,4.52,4.72,4.72,4.8,4.88,0.21
279,4474437,2.0,2.0,2.0,5.0,1125.0,4.92,4.81,4.64,4.97,5.0,1.18
280,4489287,1.5,2.0,2.0,2.7,15.0,4.95,4.85,5.0,5.0,5.0,0.21
281,3293497,1.0,1.0,1.0,3.0,360.0,4.88,4.96,4.96,4.92,4.87,0.87
282,3319297,1.0,1.0,1.0,5.0,55.9,4.7,4.85,4.8,4.87,4.74,0.35
283,3319324,1.0,1.0,1.0,3.0,90.0,4.91,4.8,4.8,4.95,4.91,0.36
284,3386326,2.5,2.0,2.0,3.0,730.0,4.87,4.93,4.93,4.93,5.0,0.51
285,3458354,3.0,2.0,2.0,2.0,1125.0,4.86,4.86,4.86,5.0,,0.06
286,4835724,1.0,1.0,1.0,2.0,1125.0,5.0,5.0,4.67,5.0,5.0,0.04
287,4856659,1.0,1.0,1.0,2.0,1125.0,4.9,4.94,4.98,4.99,4.94,0.68
288,4492814,1.0,2.0,2.0,3.0,30.0,4.95,4.95,5.0,4.9,4.95,0.19
289,4509191,1.0,1.0,1.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,0.04
290,4509559,1.0,1.0,1.0,1.0,1125.0,4.87,4.9,4.92,4.93,4.89,3.71
291,4519487,1.5,1.0,1.0,,1125.0,4.33,4.67,4.67,,,0.05
292,4550512,1.5,1.0,1.0,2.0,730.0,4.96,4.93,4.94,4.97,4.99,0.63
293,4565401,1.5,2.0,1.0,4.0,1125.0,4.81,4.86,4.88,4.91,4.94,1.26
294,4581152,1.0,1.0,1.0,2.0,99.0,4.76,4.84,4.89,4.71,4.96,1.13
295,4602165,2.0,1.0,2.0,3.0,1125.0,4.5,,,5.0,5.0,0.04
296,4895630,1.5,1.0,2.0,3.0,30.0,4.98,4.96,4.96,5.0,4.99,1.63
297,4916861,1.0,1.0,1.0,1.0,1125.0,4.91,4.94,4.9,4.97,4.84,3.29
298,4920692,1.0,1.0,1.0,4.0,60.0,4.66,4.75,4.7,4.89,4.9,2.13
299,4942075,2.5,1.0,1.0,4.0,1125.0,4.58,4.75,4.58,4.92,5.0,0.26
300,4951061,1.0,2.0,3.0,2.0,180.0,4.82,4.88,4.92,4.82,4.98,0.55
301,4955354,1.0,1.0,2.0,4.0,85.0,4.92,4.92,4.74,5.0,4.97,0.63
302,4975402,1.0,2.0,2.0,3.0,1125.0,4.75,4.81,4.72,4.8,4.81,0.55
303,4978334,1.0,3.0,2.0,1.0,1125.0,4.73,5.0,4.82,4.73,4.55,0.1
304,4983049,1.0,1.0,1.0,4.0,1125.0,4.6,4.83,4.67,4.96,4.94,0.85
305,4604145,1.0,1.0,1.0,,360.0,4.67,4.65,4.39,5.0,4.89,0.16
306,4642549,1.0,1.0,1.0,1.0,365.0,4.73,4.78,4.79,4.93,4.97,1.35
307,4670591,1.0,1.0,2.0,1.0,1125.0,4.63,4.73,4.54,4.94,4.91,3.45
308,4709767,1.0,2.0,2.0,5.0,1125.0,4.96,4.97,4.98,4.99,4.85,1.4
309,4720795,1.0,1.0,2.0,3.0,15.0,4.96,4.97,4.98,4.99,4.85,1.4
310,4774754,1.0,1.0,1.0,,60.0,4.65,4.89,4.8,4.85,4.94,0.79
311,4776914,1.5,2.0,2.0,5.0,730.0,4.87,4.92,4.88,5.0,4.93,0.63
312,4801896,2.5,2.0,2.0,1.3,1125.0,4.73,4.9,4.84,4.81,4.96,3.4
313,5007117,2.5,,2.0,,1125.0,4.73,4.9,4.84,4.81,4.96,3.4
314,5021538,1.0,1.0,1.0,,180.0,4.7,4.8,4.9,5.0,4.6,0.32
315,5045386,1.0,1.0,1.0,4.0,1125.0,4.83,4.87,4.91,4.96,4.96,0.2
316,5055869,2.5,2.0,2.0,2.0,1125.0,4.94,4.93,4.91,4.99,4.99,0.71
317,5061093,1.0,0.0,2.0,2.0,1125.0,4.83,4.88,4.88,4.93,4.93,4.1
318,5065732,2.0,3.0,,2.4,1125.0,4.89,4.92,4.9,4.98,4.97,2.61
319,5074668,1.0,1.0,1.0,,1125.0,4.83,4.78,4.87,4.91,4.95,0.21
320,4814757,2.0,,,3.0,1125.0,4.71,4.82,4.73,4.91,4.69,0.48
321,4832713,1.0,1.0,1.0,3.0,1125.0,5.0,5.0,,5.0,5.0,0.01
322,4833571,1.0,1.0,1.0,1.0,32.0,4.83,4.83,4.89,4.89,4.83,0.15
323,4835517,1.0,1.0,1.0,1.0,1125.0,4.44,4.44,4.44,4.63,4.63,0.17
324,6126644,1.0,0.0,1.0,4.0,1125.0,4.8,4.82,4.74,4.9,4.96,1.2
325,6144126,1.0,1.0,1.0,1.0,1125.0,4.73,4.82,4.84,4.88,5.0,0.44
326,6185520,1.0,1.0,1.0,,350.0,4.88,4.84,4.8,4.88,4.76,0.25
327,6204678,1.0,2.0,1.0,2.0,1125.0,4.8,4.87,4.83,4.88,4.91,1.19
328,6205510,1.5,1.0,1.0,5.0,1125.0,4.91,4.96,4.78,4.87,4.87,0.2
329,5115059,2.0,2.0,2.0,3.0,30.0,4.91,4.96,4.78,4.87,4.87,0.2
330,5122937,2.0,2.0,2.0,1.0,1125.0,4.91,4.96,4.78,4.87,4.87,0.2
331,5145498,2.0,2.0,2.0,,29.0,4.91,4.96,4.78,4.87,4.87,0.2
332,5152399,1.0,1.0,1.0,2.0,21.0,4.82,4.94,5.0,5.0,5.0,0.14
333,5171464,1.0,1.0,2.0,1.1,1125.0,4.8,4.79,4.83,4.88,4.93,3.03
334,5173777,1.0,1.0,1.0,2.0,1125.0,4.97,4.94,4.97,4.99,5.0,0.59
335,5182369,1.0,1.0,1.0,3.0,1125.0,4.94,4.97,4.96,4.98,4.94,2.31
336,5183863,2.0,2.0,2.0,2.0,99.0,4.63,4.81,4.88,4.69,4.88,0.54
337,5185444,1.0,1.0,1.0,,1125.0,4.74,4.91,4.57,4.83,4.91,0.45
338,6214515,1.0,1.0,1.0,2.0,1125.0,4.98,4.99,4.99,4.99,5.0,1.63
339,6261413,2.0,3.0,,2.0,1125.0,4.81,4.83,4.84,4.8,4.96,1.98
340,6263633,2.0,1.0,,,1125.0,4.81,4.83,4.84,4.8,4.96,1.98
341,6271813,2.5,2.0,,1.0,1125.0,4.86,4.86,4.93,4.86,5.0,0.26
342,6287517,1.0,0.0,1.0,2.0,1125.0,4.79,4.8,4.9,4.88,4.94,2.17
343,6311568,2.0,2.0,2.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,0.01
344,6311724,,1.0,1.0,4.0,1125.0,4.4,,4.3,4.7,4.9,0.09
345,6313366,,1.0,1.0,1.0,1125.0,4.48,4.58,4.57,4.86,4.93,4.8
346,6326606,1.0,1.0,2.0,3.0,1125.0,4.89,4.91,4.91,5.0,4.98,2.01
347,6333180,1.0,2.0,3.0,2.0,1125.0,4.64,4.71,4.65,4.85,4.9,3.6
348,5191149,2.0,3.0,3.0,2.0,90.0,4.83,4.9,4.88,4.91,4.99,0.58
349,5193446,1.0,2.0,2.0,1.0,1125.0,4.88,5.0,4.88,5.0,5.0,0.14
350,5193870,1.0,1.0,1.0,2.0,99.0,4.84,4.9,4.92,4.85,4.89,0.53
351,5212275,1.5,2.0,2.0,4.7,1125.0,4.82,5.0,5.0,5.0,,0.09
352,5212601,3.0,3.0,3.0,2.0,1125.0,4.9,4.95,4.91,4.85,4.97,2.13
353,5229072,1.0,1.0,2.0,2.0,1125.0,4.78,4.79,4.83,4.84,4.87,0.72
354,5272066,2.0,1.0,3.0,2.0,1125.0,5.0,4.9,4.7,4.9,4.7,0.09
355,5272690,1.0,1.0,2.0,1.1,1125.0,4.77,4.83,4.89,4.87,4.91,3.05
356,5276417,1.0,1.0,2.0,1.1,1125.0,4.77,4.86,4.85,4.91,4.95,2.4
357,6345035,2.0,1.0,2.0,2.0,30.0,4.73,4.76,4.76,4.76,4.73,0.5
358,6348697,1.5,1.0,1.0,,1125.0,4.6,4.67,4.73,4.87,4.93,0.13
359,6376112,1.5,1.0,1.0,2.0,1125.0,,,4.53,4.62,4.8,0.4
360,6404543,1.5,1.0,1.0,2.0,1125.0,4.97,4.97,4.97,4.91,4.94,0.35
361,6437128,1.0,1.0,1.0,1.0,1125.0,4.7,4.77,4.75,4.9,4.78,2.41
362,6438939,2.0,,,1.0,1125.0,4.97,4.97,4.87,4.82,4.87,1.18
363,6467794,1.0,2.0,2.0,3.0,1125.0,4.87,4.94,4.82,4.97,4.93,1.51
364,6475335,1.0,1.0,1.0,2.0,1125.0,4.76,4.84,4.65,4.8,4.54,0.96
365,6479896,1.0,1.0,1.0,2.0,1125.0,4.93,4.95,4.93,4.97,4.98,3.5
366,6493807,2.0,,,,1125.0,4.91,4.93,4.92,4.95,4.93,1.42
367,5287695,1.0,1.0,1.0,2.0,1125.0,4.91,4.92,4.94,4.88,4.93,3.32
368,5289079,1.0,1.0,1.0,2.0,1125.0,4.68,4.94,4.52,4.9,4.93,0.27
369,5298333,1.5,1.0,1.0,1.0,1125.0,4.88,4.87,4.87,4.84,4.91,1.18
370,5304932,1.0,0.0,1.0,3.0,1125.0,4.68,4.8,4.84,4.85,4.64,1.1
371,5361263,2.0,2.0,2.0,3.0,1125.0,4.9,4.95,4.78,4.73,4.76,0.34
372,5381625,2.0,2.0,2.0,3.0,180.0,4.77,4.77,4.85,4.69,5.0,0.11
373,5387427,1.0,1.0,1.0,1.0,1125.0,4.62,4.77,4.69,4.88,4.95,2.4
374,5414029,1.0,1.0,1.0,2.0,1125.0,4.93,4.92,4.93,4.99,4.99,1.73
375,6501448,1.0,1.0,2.0,,90.0,4.93,4.92,4.93,4.99,4.99,1.73
376,6512041,1.0,1.0,2.0,3.0,1125.0,4.8,4.96,4.88,4.96,4.96,0.22
377,6527571,1.0,1.0,,1.0,1125.0,4.77,4.74,4.72,4.88,4.97,0.59
378,6533850,1.0,0.0,2.0,2.0,1125.0,4.89,4.9,4.88,4.96,4.98,2.25
379,6541442,1.0,1.0,1.0,1.0,1125.0,4.97,5.0,4.88,4.97,4.91,0.28
380,6554811,3.0,3.0,3.0,,1125.0,4.83,4.83,4.83,5.0,4.5,0.05
381,6572854,2.5,1.0,1.0,2.0,1125.0,4.7,4.9,4.9,5.0,5.0,0.09
382,6573034,1.0,2.0,3.0,2.0,1125.0,4.93,4.94,4.96,4.92,4.98,1.48
383,6577987,0.0,0.0,0.0,2.0,365.0,4.69,4.75,4.75,4.94,4.75,3.64
384,5423456,1.0,1.0,1.0,3.0,1125.0,4.7,4.85,4.65,4.89,4.56,0.7
385,5488293,1.0,1.0,1.0,1.0,365.0,4.74,4.78,4.78,5.0,4.87,0.2
386,5497778,1.0,1.0,1.0,3.0,1125.0,4.92,4.95,4.93,4.93,4.99,2.91
387,5512602,1.0,1.0,1.0,2.0,182.0,4.87,4.86,4.96,4.96,4.86,1.38
388,5532624,1.5,1.0,1.0,3.0,1125.0,4.93,4.88,4.96,4.93,4.8,1.64
389,5558275,1.0,1.0,1.0,1.0,1125.0,4.82,4.84,4.79,4.76,4.89,1.16
390,5562688,1.0,1.0,1.0,,1125.0,4.96,4.97,4.95,4.95,4.88,2.25
391,5580404,1.0,1.0,1.0,4.0,99.0,4.72,4.84,4.78,4.96,4.91,2.14
392,5581532,1.0,1.0,1.0,1.0,1125.0,4.95,4.95,4.85,4.99,4.98,0.94
393,6611525,2.0,2.0,2.0,,1125.0,4.97,4.93,4.97,5.0,5.0,0.25
394,6612821,1.0,1.0,2.0,2.0,1125.0,4.68,4.82,4.74,4.72,4.95,3.51
395,6654921,1.5,1.0,1.0,3.0,9.0,4.88,4.92,4.92,4.95,4.88,0.52
396,6657150,1.5,1.0,2.0,3.0,9.0,4.91,4.92,4.96,4.92,4.95,0.65
397,6661138,1.5,2.0,2.0,2.0,1125.0,5.0,5.0,5.0,5.0,5.0,0.15
398,6685151,1.0,1.0,1.0,2.0,1125.0,4.83,4.87,4.83,4.95,4.86,1.51
399,6687737,2.0,3.0,,1.0,1125.0,4.8,4.6,4.8,4.9,5.0,0.09
400,6699772,2.0,3.0,,3.0,1125.0,5.0,5.0,5.0,5.0,4.92,0.11
401,5592595,2.0,3.0,,2.0,1125.0,4.5,4.5,4.5,4.75,4.75,0.03
402,5593671,1.0,2.0,2.0,2.0,1125.0,4.75,4.85,4.84,4.87,4.93,3.15
403,5601692,1.5,1.0,1.0,1.0,1125.0,4.81,4.86,4.72,4.86,4.97,3.18
404,5606567,1.0,1.0,1.0,2.0,1125.0,4.6,4.88,4.76,4.97,4.98,0.5
405,5632011,1.0,1.0,1.0,1.0,3.0,4.89,4.96,4.96,4.97,5.0,0.91
406,5671067,1.5,1.0,1.0,1.0,1125.0,4.76,4.77,4.67,4.85,4.96,3.8
407,5706972,2.0,3.0,,2.0,1125.0,4.8,4.83,4.87,4.87,4.95,1.71
408,6703898,2.0,2.0,,5.0,30.0,5.0,5.0,4.89,4.89,5.0,0.08
409,6705120,1.0,1.0,1.0,3.0,120.0,4.8,4.8,4.85,4.85,4.9,0.18
410,6705400,1.0,1.0,1.0,3.0,1000.0,4.94,5.0,4.88,4.88,5.0,0.15
411,6713478,1.0,1.0,1.0,1.0,365.0,4.85,4.85,4.87,4.89,4.97,0.82
412,6759220,1.0,1.0,2.0,3.0,1125.0,4.94,4.97,4.97,5.0,4.97,0.27
413,6759506,1.0,1.0,2.0,3.0,30.0,4.91,4.91,4.91,5.0,5.0,0.1
414,6760760,1.0,1.0,2.0,,1125.0,4.91,4.91,4.91,5.0,5.0,0.1
415,6767068,1.0,2.0,2.0,4.0,1125.0,4.78,5.0,4.61,4.94,4.78,0.16
416,6804857,1.0,1.0,2.0,,1125.0,5.0,5.0,5.0,5.0,5.0,0.01
417,6808453,1.0,3.0,2.0,2.0,1125.0,,,,,,0.02
418,5708831,1.0,0.0,1.0,2.0,1125.0,4.72,4.89,4.81,4.87,4.89,0.72
419,5709049,1.5,1.0,2.0,2.0,1125.0,4.86,4.89,4.84,4.9,4.9,1.34
420,5730451,1.5,1.0,2.0,1.0,1125.0,4.99,4.99,4.97,5.0,4.91,0.6
421,5738254,1.0,1.0,0.0,2.0,90.0,4.96,4.98,4.88,4.98,5.0,0.42
422,6810612,,,,1.0,1125.0,4.96,4.98,4.88,4.98,5.0,0.42
423,6810808,,,,1.0,1125.0,,,4.33,5.0,,0.05
424,6812280,2.0,2.0,2.0,2.0,1125.0,4.73,4.88,4.72,4.84,4.81,0.29
425,6853913,1.5,2.0,,2.0,1125.0,4.89,4.95,4.95,4.92,4.94,0.33
426,6855833,1.0,1.0,2.0,1.1,1125.0,4.79,4.85,4.75,4.88,4.87,4.85
427,6871835,2.0,2.0,2.0,1.0,10.0,4.92,4.95,4.92,5.0,4.97,0.34
428,6881128,2.5,1.0,1.0,3.0,1125.0,5.0,5.0,5.0,5.0,5.0,0.05
429,6887605,1.0,1.0,1.0,1.0,1125.0,5.0,5.0,5.0,5.0,5.0,0.05
430,5750174,1.0,1.0,1.0,2.0,1125.0,4.78,4.79,4.79,4.97,4.93,0.68
431,5750208,1.0,1.0,1.0,2.0,1125.0,4.96,4.9,4.9,4.98,4.98,0.46
432,5750544,1.5,1.0,3.0,2.0,1125.0,4.93,5.0,5.0,5.0,4.85,0.13
433,5839163,1.5,1.0,1.0,2.0,7.0,4.78,5.0,4.89,4.94,4.94,0.16
434,5881278,1.0,1.0,1.0,1.0,365.0,4.77,4.82,4.82,4.87,4.87,1.1
435,5885058,1.0,1.0,1.0,,1125.0,,,,5.0,,0.08
436,6893779,1.0,1.0,1.0,3.0,1125.0,4.8,4.87,4.89,4.88,5.0,2.01
437,6894193,1.0,1.0,1.0,2.0,1125.0,4.73,4.81,4.74,4.79,4.94,2.44
438,6896811,2.0,2.0,2.0,2.0,1125.0,4.93,4.93,4.87,4.97,5.0,2.09
439,6914989,1.0,1.0,2.0,1.0,365.0,,,4.47,4.77,4.6,0.26
440,6935401,1.0,2.0,3.0,3.0,1125.0,4.76,4.71,4.79,4.85,4.72,1.11
441,6935711,1.0,1.0,2.0,3.0,1125.0,4.72,4.69,4.79,4.89,4.64,0.9
442,6938927,1.0,,2.0,1.0,1125.0,5.0,,5.0,5.0,5.0,0.04
443,5905923,2.0,1.0,1.0,3.0,1125.0,4.89,4.92,4.87,4.95,4.76,0.54
444,5947889,2.0,,1.0,1.0,2.0,4.47,4.56,4.62,4.81,4.52,1.07
445,5948504,1.0,2.0,,1.0,1125.0,4.56,4.69,4.5,4.79,4.92,1.35
446,5969182,1.0,,,2.0,1125.0,4.7,4.5,4.5,,4.6,0.1
447,5975769,2.0,2.0,3.0,3.0,365.0,4.9,4.95,4.76,4.98,4.91,2.32
448,6031333,1.0,1.0,1.0,4.0,1125.0,5.0,,,,5.0,0.11
449,6033665,1.5,1.0,2.0,1.0,1125.0,4.9,4.93,4.9,4.9,4.93,2.11
450,6036541,1.0,0.0,1.0,3.0,1125.0,4.4,4.58,4.5,4.89,,0.18
451,6041044,,3.0,3.0,2.0,365.0,4.79,4.79,4.64,5.0,4.86,0.58
452,6970263,1.5,1.0,1.0,2.0,730.0,4.71,4.81,4.61,,4.92,0.78
453,6970368,1.0,1.0,1.0,2.0,1125.0,4.97,4.97,4.97,4.95,4.99,0.99
454,6994948,2.0,1.0,1.0,1.0,10.0,4.93,4.93,4.93,5.0,4.79,0.12
455,7002882,1.5,1.0,1.0,3.0,120.0,4.77,4.69,4.77,5.0,4.92,0.11
456,7009668,1.0,1.0,1.0,2.0,1125.0,4.74,4.82,4.95,4.92,4.94,0.33
457,7024365,1.0,0.0,2.0,2.0,1125.0,4.78,4.87,4.8,4.86,4.89,3.54
458,7025885,1.0,1.0,2.0,1.0,1125.0,4.87,4.85,4.87,4.87,4.87,0.47
459,7030492,1.0,1.0,2.0,1.0,30.0,4.78,4.8,4.78,4.88,4.73,0.44
460,7034452,2.0,1.0,2.0,1.0,1125.0,4.78,4.8,4.78,4.88,4.73,0.44
461,6043473,1.0,1.0,0.0,3.0,1125.0,5.0,5.0,4.95,4.95,5.0,0.18
462,6044877,2.0,2.0,3.0,3.0,1125.0,4.93,4.97,4.92,4.98,4.9,1.92
463,6045231,1.0,1.0,1.0,2.0,1125.0,4.67,4.8,4.78,4.93,4.91,1.22
464,6052413,1.0,1.0,1.0,3.0,1125.0,4.82,4.91,4.86,4.95,5.0,0.21
465,6065186,1.0,1.0,1.0,5.0,1125.0,4.95,4.95,4.95,5.0,5.0,0.22
466,6075482,2.0,2.0,2.0,4.0,1125.0,5.0,5.0,5.0,5.0,4.88,0.07
467,6103192,1.0,2.0,3.0,,1125.0,4.65,4.73,4.77,4.95,4.77,0.2
468,6103915,1.0,1.0,1.0,2.0,1125.0,4.8,4.9,4.8,4.92,4.97,2.46
469,6114798,1.0,1.0,1.0,1.7,99.0,4.76,4.7,4.89,4.83,4.91,0.41
470,7180374,1.5,2.0,3.0,3.0,20.0,4.82,4.8,4.78,4.95,4.9,0.92
471,7034914,1.0,1.0,1.0,1.0,1125.0,4.82,4.8,4.78,4.95,4.9,0.92
472,7047856,1.0,1.0,1.0,5.0,1125.0,5.0,5.0,5.0,5.0,,0.01
473,7072013,1.0,1.0,1.0,4.0,1125.0,5.0,5.0,5.0,5.0,,0.02
474,7072606,2.0,2.0,2.0,1.0,1125.0,5.0,5.0,5.0,5.0,,0.02
475,7082903,1.0,1.0,1.0,3.0,1125.0,5.0,5.0,5.0,5.0,,0.02
476,7114006,1.0,1.0,1.0,4.0,1125.0,4.65,4.78,4.5,4.83,4.94,0.68
477,7133464,2.0,2.0,2.0,2.0,1125.0,5.0,4.98,4.96,4.94,4.92,0.53
478,7143964,2.0,2.0,3.0,1.0,1125.0,5.0,5.0,4.75,5.0,4.75,0.04
479,7148100,1.0,1.0,2.0,4.0,90.0,4.98,4.98,4.99,4.99,4.99,1.38
480,7150076,1.5,2.0,,1.0,1125.0,4.9,4.95,4.91,4.96,4.96,1.7
481,7174238,1.0,0.0,2.0,4.0,1125.0,4.98,4.95,4.99,4.99,4.96,2.23
482,7193813,1.0,1.0,1.0,2.0,15.0,4.89,4.91,4.77,4.8,4.89,0.58
483,7194863,2.0,1.0,1.0,4.0,1125.0,4.96,4.93,4.99,5.0,4.99,0.63
484,7196783,1.0,1.0,1.0,1.0,5.0,4.78,4.87,4.57,5.0,5.0,0.21
485,7201720,1.0,1.0,1.0,1.0,365.0,4.84,4.79,4.95,4.83,5.0,0.17
486,7244447,1.0,2.0,1.0,2.7,1125.0,4.77,4.82,4.77,4.79,4.98,1.69
487,7264288,1.0,1.0,1.0,1.0,1125.0,4.67,4.6,,5.0,4.6,0.05
488,7292360,1.0,1.0,1.0,4.0,12.0,4.9,4.95,4.81,5.0,4.95,0.19
489,7304776,1.0,1.0,2.0,1.0,1125.0,4.45,4.45,,4.7,4.79,0.3
490,7178136,1.0,1.0,1.0,1.0,1125.0,4.6,4.67,4.47,4.93,5.0,0.13
491,8001875,1.0,1.0,1.0,1.0,1125.0,4.6,4.67,4.47,4.93,5.0,0.13
492,8033423,1.0,1.0,1.0,,1125.0,4.57,4.57,4.52,,4.55,0.19
493,8042171,1.0,1.0,1.0,1.0,1125.0,4.84,4.88,4.82,4.98,4.74,0.44
494,8098118,1.5,0.0,1.0,3.0,180.0,4.67,5.0,,5.0,5.0,0.06
495,8100204,1.0,1.0,1.0,1.0,400.0,4.45,4.59,4.59,4.79,4.84,0.81
496,8105125,,,,3.0,1125.0,4.85,4.82,4.9,4.91,4.96,1.92
497,8107895,2.5,2.0,,3.0,1125.0,4.88,4.96,4.62,5.0,4.96,0.71
498,8117973,2.5,2.0,,2.0,28.0,4.91,4.98,4.86,5.0,4.95,0.39
499,8124188,1.0,1.0,2.0,2.0,1125.0,4.61,4.64,4.56,4.8,4.86,2.49
500,8144300,1.0,1.0,2.0,4.0,1125.0,4.95,4.95,4.99,5.0,4.98,0.87
501,7310049,1.0,1.0,1.0,2.0,1125.0,4.74,4.81,4.73,4.87,4.84,1.81
502,7356927,1.0,1.0,1.0,5.0,730.0,4.81,4.87,4.85,4.9,4.82,1.08
503,7366486,2.5,2.0,2.0,2.0,1125.0,4.93,4.93,4.93,4.96,4.91,1.9
504,7367003,1.0,1.0,1.0,,1125.0,5.0,5.0,5.0,5.0,5.0,0.07
505,7367265,1.0,2.0,1.0,2.0,156.0,4.94,4.93,4.86,4.98,4.93,1.93
506,7380944,2.0,2.0,3.0,2.0,1125.0,4.5,5.0,5.0,5.0,5.0,0.03
507,8145972,1.0,1.0,1.0,,360.0,4.97,4.97,4.97,4.97,4.9,0.4
508,8172868,1.5,1.0,1.0,1.0,1125.0,4.92,4.94,4.91,4.97,4.94,0.34
509,8185711,1.5,1.0,1.0,1.0,1125.0,4.92,4.94,4.91,4.97,4.94,0.34
510,8191119,1.0,1.0,1.0,3.0,1125.0,4.92,4.94,4.91,4.97,4.94,0.34
511,8240325,1.0,1.0,2.0,1.3,1125.0,4.87,4.95,4.92,4.94,4.9,3.55
512,8254153,1.0,1.0,1.0,2.0,1125.0,4.96,4.96,4.96,4.99,4.99,2.65
513,8265817,2.0,2.0,2.0,2.0,99.0,4.49,4.59,4.72,4.69,4.97,0.41
514,8294134,2.0,1.0,2.0,2.0,1125.0,5.0,4.5,,5.0,5.0,0.02
515,8329963,1.0,1.0,1.0,1.0,400.0,4.57,4.79,4.61,4.8,4.65,0.6
516,8346216,1.0,1.0,2.0,2.0,1125.0,4.82,4.89,4.84,4.91,4.98,1.92
517,7388707,1.0,2.0,2.0,2.0,1125.0,4.92,4.93,4.93,4.96,4.98,0.92
518,7397695,1.0,1.0,1.0,3.0,1125.0,4.86,4.94,4.96,4.98,4.94,0.46
519,7397810,1.0,2.0,2.0,2.0,1125.0,4.6,5.0,4.8,5.0,5.0,0.05
520,7422474,1.0,2.0,2.0,2.0,1125.0,4.84,4.92,4.84,4.93,4.93,1.22
521,7431670,2.5,2.0,,,180.0,5.0,5.0,4.96,5.0,5.0,0.31
522,7460839,1.0,1.0,2.0,,365.0,4.85,4.88,4.76,4.91,4.85,0.34
523,8403200,1.0,1.0,1.0,2.0,99.0,4.54,4.69,4.67,4.8,4.97,0.56
524,8408278,1.0,1.0,1.0,1.0,1125.0,4.9,4.95,4.89,4.89,4.96,4.44
525,8408560,1.0,1.0,1.0,3.0,120.0,4.68,4.83,4.94,4.93,4.99,0.61
526,8456719,2.5,,,2.0,1125.0,4.9,4.95,4.9,4.95,4.6,0.19
527,8456969,1.5,1.0,1.0,1.0,1125.0,4.84,4.88,4.71,4.86,4.83,2.37
528,8470662,1.5,2.0,1.0,1.0,1125.0,4.96,5.0,5.0,4.98,5.0,0.46
529,8473612,1.0,1.0,1.0,3.0,365.0,,,,,5.0,0.78
530,8488697,1.5,1.0,0.0,1.0,1125.0,,,,,5.0,0.78
531,7480645,1.0,1.0,1.0,2.0,1125.0,4.58,4.69,4.61,4.85,4.9,1.26
532,7481806,1.0,0.0,1.0,2.0,365.0,5.0,5.0,4.5,5.0,5.0,0.02
533,7483509,3.0,1.0,1.0,2.0,1125.0,4.73,4.82,4.69,4.9,4.96,1.88
534,7492595,1.0,1.0,1.0,4.0,1125.0,4.73,4.82,4.69,4.9,4.96,1.88
535,7512066,1.0,1.0,1.0,2.9,1125.0,4.86,4.9,4.91,4.89,4.93,3.13
536,7513095,1.0,2.0,3.0,4.0,1125.0,4.94,4.91,4.88,4.96,4.95,1.19
537,7515880,1.0,1.0,1.0,2.0,1125.0,4.91,4.89,4.95,4.94,4.97,2.11
538,7542820,1.0,1.0,1.0,2.0,180.0,4.64,4.91,4.64,4.91,4.91,0.11
539,8519696,1.0,1.0,1.0,1.0,7.0,4.64,4.91,4.64,4.91,4.91,0.11
540,8524042,1.5,1.0,1.0,2.0,1125.0,4.64,4.91,4.64,4.91,4.91,0.11
541,8535152,1.0,1.0,1.0,3.0,1125.0,4.95,4.96,4.98,4.95,4.93,1.05
542,8538889,1.0,1.0,1.0,1.0,30.0,4.65,4.76,4.76,4.86,4.9,2.76
543,8578441,1.5,2.0,3.0,,65.0,4.68,4.7,4.57,5.0,5.0,0.34
544,8615731,1.5,1.0,1.0,,1125.0,4.81,4.87,4.94,5.0,4.8,0.14
545,8653718,1.0,1.0,1.0,3.0,365.0,4.69,4.77,4.85,4.88,4.92,0.24
546,8664236,1.0,1.0,1.0,2.7,1125.0,5.0,5.0,4.8,5.0,4.9,0.1
547,8666038,1.0,1.0,3.0,2.0,1125.0,4.92,4.96,4.92,4.96,4.98,1.97
548,8704155,2.0,1.0,2.0,5.0,1125.0,4.94,4.94,4.98,4.99,5.0,0.9
549,7544493,1.5,1.0,1.0,1.0,365.0,5.0,4.83,4.83,5.0,5.0,0.06
550,7562346,1.5,1.0,1.0,1.0,1125.0,5.0,4.83,4.83,5.0,5.0,0.06
551,7563597,1.0,1.0,1.0,1.0,365.0,5.0,4.83,4.83,5.0,5.0,0.06
552,7579460,1.5,1.0,1.0,5.0,201.0,5.0,5.0,5.0,5.0,5.0,0.06
553,8714956,1.5,1.0,1.0,2.0,1125.0,4.71,4.71,4.92,4.92,4.96,0.91
554,8721086,2.0,2.0,2.0,2.1,1125.0,4.89,4.96,4.94,4.96,4.96,3.66
555,8754328,2.0,3.0,3.0,2.0,1125.0,4.9,4.96,4.86,4.95,4.91,1.75
556,8754468,2.0,2.0,2.0,3.0,1125.0,4.97,4.97,5.0,4.99,4.93,2.85
